scenario_id,ID,v_pen,S,depth,qb_fast,qs_fast,qb_ref,qs_ref,res_qb,res_qs,res_qb_norm,res_qs_norm,is_shallow
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,5.1,14.703305,37.014704,14.205327,44.537756,-0.497979,7.523052,-0.03811983394173837,0.2578426647081376,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,5.2,14.987634,38.57398,14.457871,46.401917,-0.529763,7.827937,-0.040552869876997105,0.26829219514200153,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,5.3,15.28252,40.178546,14.724287,48.23449,-0.558233,8.055944,-0.042732222163582065,0.27610683372912126,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,5.4,15.551477,41.818159,14.986501,50.244518,-0.564977,8.426359,-0.043248469154123996,0.28880231830743663,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,5.5,15.858902,43.634558,15.214996,52.338301,-0.643906,8.703743,-0.049290411431182804,0.298309288312084,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,5.6,16.087324,45.371079,15.459472,54.370797,-0.627852,8.999718,-0.048061492512713015,0.30845344027155347,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,5.7,16.317021,47.188207,15.67531,56.573652,-0.64171,9.385445,-0.04912230965312378,0.32167372341327255,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,5.8,16.555652,49.039076,15.884111,58.653411,-0.671542,9.614335,-0.05140592178566338,0.3295186256584047,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,5.9,16.743915,50.988495,16.086224,60.881513,-0.657691,9.893018,-0.05034564048880746,0.3390701171712717,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.0,16.933914,53.038807,16.230008,62.961522,-0.703906,9.922715,-0.053883356186894,0.34008794259821784,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.1,17.137631,54.993976,16.439943,65.086386,-0.697688,10.09241,-0.05340737401204379,0.345904014451456,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.2,17.348045,56.917159,16.62052,67.262849,-0.727525,10.345689,-0.055691368889979706,0.3545848174386762,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.3,17.514072,58.713307,16.760094,69.34566,-0.753978,10.632352,-0.05771632168369351,0.36440981290504126,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.4,17.696229,60.544901,16.903093,71.40124,-0.793136,10.856339,-0.06071383052942915,0.3720866713050605,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.5,17.90501,62.388695,17.065445,73.392688,-0.839564,11.003993,-0.06426785118139847,0.3771473170130545,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.6,18.088941,64.129857,17.243196,75.55007,-0.845746,11.420213,-0.06474107758939525,0.3914127074297127,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.7,18.259502,65.822101,17.436895,77.481338,-0.822607,11.659236,-0.06296980844435522,0.3996049048579018,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.8,18.439628,67.493075,17.667643,79.371219,-0.771985,11.878145,-0.0590947409539617,0.40710772151909114,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,6.9,18.660156,69.157015,17.759466,81.094243,-0.90069,11.937228,-0.06894699020035851,0.4091327132590061,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.0,18.851645,70.817532,17.894719,83.122893,-0.956926,12.305361,-0.07325180422172808,0.42174998530325103,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.1,19.008873,72.428357,18.024771,84.905225,-0.984102,12.476868,-0.0753321019997482,0.4276281610617196,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.2,19.184862,74.023875,18.188885,86.852911,-0.995976,12.829036,-0.07624104576690344,0.43969825383057665,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.3,19.252351,75.605708,18.346581,88.730518,-0.905769,13.12481,-0.06933578297392946,0.4498355167806911,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.4,19.43974,77.065477,18.530798,90.536426,-0.908942,13.470949,-0.06957867320242732,0.4616989735425758,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.5,19.587883,78.485573,18.677338,92.254444,-0.910545,13.768871,-0.06970138137648407,0.47190985635385746,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.6,19.718314,80.080136,18.792011,93.908684,-0.926303,13.828548,-0.07090764176749235,0.47395520665873203,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.7,19.781967,80.990443,18.841166,94.910396,-0.940801,13.919952,-0.0720174503186307,0.4770879579576706,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.8,19.839692,81.841894,18.894126,95.909259,-0.945566,14.067365,-0.07238220668131343,0.48214034370917425,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,7.9,19.898234,82.761564,18.972018,96.952037,-0.926216,14.190473,-0.07090098199759658,0.48635970770757403,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.0,19.973741,83.527331,18.974659,97.842233,-0.999082,14.314903,-0.07647880720709076,0.49062438150879634,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.1,20.057515,84.215256,19.052036,98.718576,-1.005478,14.50332,-0.07696841511804958,0.49708212516872496,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.2,20.132255,84.951458,19.13418,99.627589,-0.998075,14.676131,-0.07640172228427408,0.5030049938038053,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.3,20.190879,85.684264,19.192262,100.578578,-0.998616,14.894314,-0.07644313533615472,0.5104829277744883,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.4,20.264557,86.443998,19.249134,101.373111,-1.015423,14.929113,-0.0777296957113087,0.5116756175085455,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.5,20.284611,86.988799,19.340108,102.01514,-0.944502,15.026341,-0.07230075846097882,0.515007978710388,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.6,20.393113,87.580499,19.403694,102.767599,-0.989419,15.1871,-0.07573911345418348,0.5205177809735938,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.7,20.47838,88.044869,19.504086,103.185922,-0.974294,15.141052,-0.07458130863034794,0.518939546631404,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.8,20.544404,88.466429,19.580147,103.787983,-0.964257,15.321554,-0.07381298552179673,0.5251260141269295,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,8.9,20.683088,88.792186,19.655841,104.083517,-1.027247,15.291331,-0.07863481202450086,0.5240901607451538,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,10,9.0,20.804539,88.866031,19.825956,104.709906,-0.978583,15.843875,-0.07490962763130203,0.5430278760937243,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,0.1,4.315109,39.906054,1.505045,4.875708,-2.810065,-35.030346,-0.21510788841595932,-1.2006188124564408,1
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,0.2,4.265035,37.711322,1.607065,5.037649,-2.65797,-32.673673,-0.2034651562056278,-1.1198469600000545,1
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,0.3,4.249522,36.02969,1.712764,5.265974,-2.536758,-30.763716,-0.19418648921014003,-1.0543857080563006,1
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,0.4,4.35919,34.68508,1.828954,5.436995,-2.530237,-29.248085,-0.1936873126642735,-1.0024394586146832,1
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,0.5,4.391473,33.402047,1.935703,5.655049,-2.455771,-27.746998,-0.18798700892796033,-0.9509916855514711,1
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,0.6,4.38995,32.02527,2.048088,5.820543,-2.341861,-26.204727,-0.17926730330924268,-0.8981323853177249,1
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,0.7,4.476695,31.02448,2.164184,6.001846,-2.31251,-25.022635,-0.177020511283828,-0.8576177442903637,1
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,0.8,4.59114,30.311391,2.279093,6.230966,-2.312047,-24.080424,-0.17698506906012978,-0.8253247075072445,1
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,0.9,4.61575,29.436412,2.379743,6.519904,-2.236007,-22.916507,-0.17116427707305845,-0.785432990584498,1
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.0,4.676455,28.627797,2.488964,6.69157,-2.187492,-21.936227,-0.16745049849266966,-0.7518351891390084,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.1,4.765677,27.961708,2.62188,6.90723,-2.143796,-21.054478,-0.16410560992524373,-0.7216144074982946,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.2,4.89343,27.631283,2.748683,7.14692,-2.144747,-20.484363,-0.16417840809962175,-0.7020744693468528,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.3,4.943808,27.017924,2.865026,7.31859,-2.078783,-19.699334,-0.15912892463519285,-0.6751686378793628,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.4,5.017213,26.469254,3.00202,7.63222,-2.015192,-18.837034,-0.15426109213585235,-0.6456144450095238,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.5,5.094918,26.042057,3.12285,7.870678,-1.972068,-18.171379,-0.1509599896417642,-0.6227999996253507,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.6,5.241979,25.76819,3.269824,8.120717,-1.972155,-17.647473,-0.15096664941166,-0.6048438138783185,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.7,5.330863,18.04655,3.488734,8.286845,-1.842129,-9.759705,-0.14101327883155826,-0.3345009902849714,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.8,5.351244,13.364579,3.734582,8.813934,-1.616662,-4.550645,-0.12375398757762603,-0.15596734316614627,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,1.9,5.626383,13.791197,3.992004,9.334503,-1.634379,-4.456694,-0.12511020761490826,-0.15274729680836563,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.0,5.914938,14.372797,4.249044,9.855282,-1.665895,-4.517515,-0.12752272839692483,-0.15483185620131065,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.1,6.039768,13.966789,4.517436,10.482903,-1.522332,-3.483886,-0.11653311293085541,-0.1194055882877554,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.2,6.147719,13.28398,4.796624,10.993381,-1.351095,-2.290599,-0.10342507824529347,-0.07850725343089418,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.3,6.418206,13.62577,5.084166,11.630281,-1.334039,-1.995489,-0.10211945714940329,-0.06839274820322615,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.4,6.700807,14.303974,5.372015,12.240549,-1.328792,-2.063425,-0.10171780413051636,-0.07072116481786765,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.5,6.859154,14.303877,5.672512,12.976988,-1.186642,-1.326889,-0.09083635251344394,-0.045477366836214346,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.6,6.968864,14.027241,5.968539,13.6767,-1.000325,-0.350541,-0.07657395771261323,-0.012014329494127552,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.7,7.209854,14.249824,6.273934,14.455004,-0.93592,0.20518,-0.07164381426275358,0.007032273330666288,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.8,7.509878,14.829333,6.600207,15.242261,-0.909671,0.412928,-0.06963447748120921,0.01415256146742065,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,2.9,7.71955,15.000863,6.926119,16.09861,-0.793431,1.097747,-0.0607364125078114,0.03762382762412967,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.0,7.872906,14.915443,7.264344,16.938162,-0.608562,2.022719,-0.046584860773751874,0.06932602046560085,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.1,8.169458,15.273155,7.594614,17.796048,-0.574845,2.522892,-0.04400385546827997,0.08646878900356435,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.2,8.470184,15.921222,7.918578,18.705083,-0.551607,2.783861,-0.04222500796439302,0.09541315657755134,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.3,8.756119,16.445397,8.259686,19.724408,-0.496433,3.279011,-0.03800148906519954,0.11238376842899599,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.4,8.991381,16.867116,8.598126,20.787364,-0.393255,3.920248,-0.03010330816512006,0.1343613191344081,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.5,9.307834,17.343046,8.949821,21.760298,-0.358013,4.417252,-0.02740556551377383,0.15139547438557524,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.6,9.640476,17.951588,9.298883,22.849866,-0.341593,4.898278,-0.0261486296322942,0.16788200480353546,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.7,9.899528,18.466562,9.638214,24.001457,-0.261314,5.534895,-0.02000334609823189,0.18970121111481714,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.8,10.140523,18.891406,9.975352,25.140827,-0.165171,6.249421,-0.012643687970759546,0.2141906454352561,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,3.9,10.462974,19.517072,10.327377,26.319789,-0.135597,6.802717,-0.0103798255006695,0.23315413458997067,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.0,10.789864,20.339325,10.686254,27.504759,-0.10361,7.165434,-0.007931250102320604,0.24558578039209214,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.1,11.107001,20.999018,11.026378,28.796804,-0.080623,7.797786,-0.006171616417328386,0.26725880946506947,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.2,11.377658,21.312779,11.36777,30.136368,-0.009888,8.823589,-0.0007569172957412037,0.30241685157159776,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.3,11.736246,22.202117,11.70828,31.546781,-0.027967,9.344664,-0.002140848099716247,0.320276008535127,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.4,12.062265,23.071826,12.009506,32.892092,-0.052759,9.820266,-0.004038652872776109,0.33657663852153674,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.5,12.417573,23.967633,12.340327,34.312046,-0.077245,10.344414,-0.005913033627581846,0.3545411184987376,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.6,12.679649,24.662198,12.662224,35.933396,-0.017426,11.271198,-0.0013339442552170529,0.38630541524543915,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.7,13.035894,25.5497,12.997721,37.550461,-0.038173,12.000761,-0.00292210800266272,0.4113102228677264,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.8,13.410156,26.503512,13.312813,39.254775,-0.097343,12.751263,-0.00745151702258657,0.4370326870416795,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,4.9,13.70744,27.47148,13.592462,40.913719,-0.114978,13.442239,-0.00880146003536935,0.46071497623619395,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.0,14.010632,28.463495,13.937937,42.750263,-0.072695,14.286768,-0.0055647353169404135,0.48966009156748486,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.1,14.339868,29.527269,14.205327,44.537756,-0.134542,15.010486,-0.010299066222048245,0.5144645695396223,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.2,14.661697,30.610838,14.457871,46.401917,-0.203826,15.79108,-0.015602692629626479,0.5412183972434828,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.3,14.960943,31.615999,14.724287,48.23449,-0.236657,16.618492,-0.018115875450872378,0.5695768500218884,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.4,15.266442,32.784022,14.986501,50.244518,-0.279941,17.460495,-0.02142922579764243,0.5984353900415834,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.5,15.62107,34.09122,15.214996,52.338301,-0.406074,18.247081,-0.03108459081217775,0.6253945856263162,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.6,15.974332,35.518395,15.459472,54.370797,-0.514861,18.852402,-0.03941213549783697,0.6461411628989171,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.7,16.188433,36.772063,15.67531,56.573652,-0.513123,19.801589,-0.039279093198079866,0.6786732928624375,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.8,16.46347,38.240821,15.884111,58.653411,-0.57936,20.41259,-0.04434947456114723,0.6996145446282551,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,5.9,16.751884,39.733569,16.086224,60.881513,-0.66566,21.147944,-0.050955660101445165,0.7248178311220593,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.0,16.997116,41.23164,16.230008,62.961522,-0.767108,21.729882,-0.05872141109440164,0.7447629869730258,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.1,17.126249,42.705614,16.439943,65.086386,-0.686306,22.380772,-0.05253609239188538,0.767071381495871,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.2,17.392479,44.478711,16.62052,67.262849,-0.771958,22.784137,-0.05909267412882163,0.780896183776913,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.3,17.600271,46.16125,16.760094,69.34566,-0.840176,23.184409,-0.06431469921790672,0.7946149775707158,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.4,17.912253,47.82848,16.903093,71.40124,-1.00916,23.572759,-0.07725026882789172,0.8079251605708341,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.5,18.113539,49.576937,17.065445,73.392688,-1.048094,23.81575,-0.08023063067987271,0.8162533559548477,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.6,18.407892,51.451485,17.243196,75.55007,-1.164697,24.098584,-0.08915648296904258,0.8259471175066835,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.7,18.654485,53.339138,17.436895,77.481338,-1.21759,24.142199,-0.09320539341843977,0.8274419639893671,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.8,18.868368,54.957484,17.667643,79.371219,-1.200726,24.413735,-0.09191446974576788,0.8367485015228293,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,6.9,18.957483,56.63937,17.759466,81.094243,-1.198017,24.454873,-0.09170709829004751,0.8381584521041577,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.0,19.111612,58.20631,17.894719,83.122893,-1.216893,24.916583,-0.09315203871019426,0.8539829521504679,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.1,19.251452,59.989345,18.024771,84.905225,-1.22668,24.915879,-0.09390122454893,0.8539588234808861,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.2,19.420035,61.778999,18.188885,86.852911,-1.23115,25.073912,-0.09424339893323049,0.8593751956968194,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.3,19.505267,63.346105,18.346581,88.730518,-1.158686,25.384413,-0.08869634645359957,0.8700172071084833,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.4,19.693966,64.835759,18.530798,90.536426,-1.163168,25.700667,-0.08903943942685119,0.880856394991886,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.5,19.707703,66.344945,18.677338,92.254444,-1.030366,25.909499,-0.07887356860271856,0.8880138357960077,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.6,19.87311,68.050383,18.792011,93.908684,-1.081099,25.858301,-0.08275713304091017,0.8862590920101443,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.7,19.91758,68.899805,18.841166,94.910396,-1.076414,26.010591,-0.08239850060456838,0.8914786304911229,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.8,19.951581,69.823954,18.894126,95.909259,-1.057455,26.085305,-0.08094720661084291,0.8940393540978457,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,7.9,20.006616,70.731389,18.972018,96.952037,-1.034598,26.220647,-0.07919752430615473,0.8986780222775856,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.0,20.073022,71.636116,18.974659,97.842233,-1.098362,26.206117,-0.08407859979620755,0.8981800257306776,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.1,20.149746,72.608439,19.052036,98.718576,-1.097709,26.110137,-0.08402861324744955,0.8948904380794576,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.2,20.206634,73.605826,19.13418,99.627589,-1.072454,26.021764,-0.08209536625069144,0.8918615702996984,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.3,20.225183,74.644858,19.192262,100.578578,-1.032921,25.93372,-0.07906915150023261,0.8888439785601274,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.4,20.25238,75.520198,19.249134,101.373111,-1.003246,25.852913,-0.07679755757313712,0.8860744254310157,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.5,20.256933,76.434614,19.340108,102.01514,-0.916825,25.580526,-0.0701821095942485,0.8767387209972491,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.6,20.259508,77.229898,19.403694,102.767599,-0.855814,25.537701,-0.06551177371940357,0.8752709507204883,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.7,20.386799,78.130392,19.504086,103.185922,-0.882713,25.055529,-0.06757086740246816,0.8587451426671009,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.8,20.409394,78.769467,19.580147,103.787983,-0.829247,25.018517,-0.06347809433065393,0.8574766052827817,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,8.9,20.429538,79.572194,19.655841,104.083517,-0.773698,24.511324,-0.05922586952673725,0.8400932355225681,0
MC_G0_DENS_REF_V_HIGH,0.8,100.0,100,9.0,20.462223,80.310872,19.825956,104.709906,-0.636267,24.399034,-0.04870565301470151,0.8362446441769179,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,0.1,1.456444,4.138895,1.340621,3.855237,-0.115823,-0.283658,-0.008866144007345617,-0.00972200306282356,1
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,0.2,1.567127,4.325474,1.43111,3.97529,-0.136017,-0.350185,-0.010411976113959479,-0.012002128064623132,1
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,0.3,1.665929,4.512691,1.519997,4.177737,-0.145932,-0.334955,-0.011170960234840753,-0.011480139942846898,1
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,0.4,1.759824,4.777595,1.616082,4.376394,-0.143743,-0.401202,-0.011003394300336557,-0.013750668314699172,1
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,0.5,1.861059,4.930507,1.728337,4.645768,-0.132722,-0.284739,-0.010159746897791673,-0.009759052909155807,1
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,0.6,1.980433,5.123568,1.848149,4.94288,-0.132284,-0.180687,-0.010126218401074982,-0.006192808126026413,1
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,0.7,2.089577,5.315281,1.961253,5.173591,-0.128324,-0.141691,-0.009823084047198042,-0.004856271763794898,1
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,0.8,2.202738,5.557074,2.067915,5.349952,-0.134823,-0.207122,-0.010320576513320827,-0.007098832814086475,1
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,0.9,2.310455,5.814168,2.171282,5.645526,-0.139173,-0.168642,-0.010653565008109886,-0.005779981669900692,1
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.0,2.419798,6.059774,2.312894,5.983073,-0.106903,-0.076701,-0.008183326220329886,-0.0026288254056703137,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.1,2.521712,6.30649,2.435397,6.318247,-0.086315,0.011757,-0.006607333776486854,0.00040295563675135757,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.2,2.657624,6.531465,2.564908,6.574797,-0.092717,0.043332,-0.007097400981921237,0.0014851470317010997,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.3,2.78899,6.773861,2.689048,6.852076,-0.099941,0.078216,-0.007650391530508865,0.002680750028420871,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.4,2.912931,7.042692,2.809542,7.066207,-0.103389,0.023515,-0.007914332755803733,0.0008059455471810984,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.5,3.061204,7.330573,2.946269,7.443735,-0.114935,0.113163,-0.008798168424961091,0.0038785122668787853,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.6,3.196438,7.644106,3.080923,7.825078,-0.115515,0.180972,-0.008842566890932966,0.006202576124365628,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.7,3.438326,8.064738,3.322503,8.359934,-0.115823,0.295196,-0.008866144007345617,0.010117452764008996,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.8,3.678127,8.622665,3.569946,8.907642,-0.108181,0.284977,-0.008281155943626535,0.009767210044611008,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,1.9,3.931346,9.199873,3.819923,9.520648,-0.111423,0.320774,-0.008529328058593463,0.010994104909694649,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.0,4.196465,9.799265,4.068857,10.162648,-0.127608,0.363383,-0.009768274906446555,0.01245447207192469,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.1,4.478226,10.433832,4.329226,10.850879,-0.148999,0.417046,-0.011405736260936855,0.014293700475002693,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.2,4.75026,11.10703,4.604306,11.584381,-0.145955,0.477351,-0.011172720863663775,0.016360574649901958,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.3,5.048072,11.788313,4.890387,12.339289,-0.157685,0.550976,-0.012070641563405312,0.01888397422086553,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.4,5.345106,12.464348,5.179259,13.115546,-0.165847,0.651198,-0.012695435148340557,0.02231895081578724,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.5,5.64695,13.18392,5.459071,13.869051,-0.187879,0.685131,-0.014381964462637705,0.02348195954436458,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.6,5.961276,13.979997,5.739995,14.672621,-0.221281,0.692624,-0.016938856808142125,0.023738772216489946,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.7,6.280127,14.789577,6.033555,15.593515,-0.246573,0.803937,-0.01887493612083291,0.0275538781783598,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.8,6.607579,15.659137,6.341175,16.489286,-0.266404,0.830148,-0.020392980911674723,0.028452225562462023,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,2.9,6.94031,16.553108,6.659674,17.471278,-0.280636,0.91817,-0.021482427407729418,0.031469063281108614,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,3.0,7.273634,17.485559,6.982043,18.508371,-0.291591,1.022813,-0.022321022571043018,0.03505556380816248,0
MC_G0_DENS_REF_V_LOW,0.8,25.0,10,3.1,7.608085,18.419233,7.292333,19.458467,-0.315752,1.039233,-0.02417052487508865,0.03561833760721474,0
